route_id,city,road_name,highway,start_lat,start_lng,end_lat,end_lng,length_m,sinuosity,max_heading_change_deg,sv_coverage,status,geometry_wkt
SR_04221,"Kochi, Kerala, India",,living_street,9.9547946,76.3112486,9.954558100000002,76.3103142,105.78,1.0004,3.47,,candidate_no_sv_check,"LINESTRING (76.3112486 9.9547946, 76.3106394 9.954626800000003, 76.3104113 9.9545785, 76.3103142 9.954558100000002)"
SR_04222,"Kochi, Kerala, India",Soonoro Second Cross Road,living_street,9.965932400000002,76.3088367,9.9657045,76.3076877,128.47,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3088367 9.965932400000002, 76.3076877 9.9657045)"
SR_04223,"Kochi, Kerala, India",Woodhouse Gardens Lane 2,living_street,9.9612178,76.3088093,9.961031999999998,76.3080845,82.08,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3088093 9.9612178, 76.3080845 9.961031999999998)"
SR_04224,"Kochi, Kerala, India",AV John Alunkal Road,unclassified,9.9574819,76.3077724,9.9577164,76.3087001,104.96,1.0,0.03,,candidate_no_sv_check,"LINESTRING (76.3077724 9.9574819, 76.30832420000002 9.957621400000004, 76.3083791 9.957635299999998, 76.3087001 9.9577164)"
SR_04225,"Kochi, Kerala, India",Lane 7,residential,9.9586405,76.3072903,9.9574454,76.3076189,136.99,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3072903 9.9586405, 76.3076189 9.9574454)"
SR_04226,"Kochi, Kerala, India",Salem - Kochi - Kanyakumari Road,trunk,9.965405900000002,76.3183915,9.9630241,76.3185286,263.84,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3183915 9.965405900000002, 76.3185286 9.9630241)"
SR_04227,"Kochi, Kerala, India",,tertiary,9.9648036,76.3185418,9.9630149,76.3186045,197.96,1.0001,1.77,,candidate_no_sv_check,"LINESTRING (76.3185418 9.9648036, 76.3185585 9.963928699999999, 76.3186045 9.9630149)"
SR_04228,"Kochi, Kerala, India",,secondary,9.9255962,76.2553882,9.9263888,76.2550018,97.42,1.0006,4.78,,candidate_no_sv_check,"LINESTRING (76.2553882 9.9255962, 76.2552778 9.9257943, 76.2550675 9.926259500000002, 76.2550018 9.9263888)"
SR_04229,"Kochi, Kerala, India",,residential,9.924717100000004,76.2552282,9.923702099999998,76.2558305,130.23,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2552282 9.924717100000004, 76.2558305 9.923702099999998)"
SR_04230,"Kochi, Kerala, India",,residential,9.955247600000002,76.3265779,9.954408200000001,76.3269893,103.39,1.0017,6.83,,candidate_no_sv_check,"LINESTRING (76.3265779 9.955247600000002, 76.3267192 9.954898, 76.3269893 9.954408200000001)"
SR_04231,"Kochi, Kerala, India",Salem - Kochi - Kanyakumari Road,tertiary,10.003149399999996,76.3134773,10.002012900000002,76.31365600000001,127.25,1.0004,5.45,,candidate_no_sv_check,"LINESTRING (76.3134773 10.003149399999996, 76.3135014 10.003052399999998, 76.31365600000001 10.002012900000002)"
SR_04232,"Kochi, Kerala, India",Palarivattom - Kakkanad Road,primary,10.005171299999999,76.313362,10.0055679,76.3145427,136.69,1.0002,4.03,,candidate_no_sv_check,"LINESTRING (76.313362 10.005171299999999, 76.3139813 10.0053857, 76.3144639 10.005537, 76.3145427 10.0055679)"
SR_04233,"Kochi, Kerala, India",Salem - Kochi - Kanyakumari Road,tertiary,10.0052093,76.3128739,10.0059518,76.3127578,83.09,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3128739 10.0052093, 76.3127578 10.0059518)"
SR_04234,"Kochi, Kerala, India",,tertiary,10.004804,76.3116167,10.003787999999997,76.311159,123.05,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3116167 10.004804, 76.311159 10.003787999999997)"
SR_04235,"Kochi, Kerala, India",Civil Line Road,primary,10.004804,76.3116167,10.004317,76.3100622,178.82,1.0006,3.48,,candidate_no_sv_check,"LINESTRING (76.3116167 10.004804, 76.3114961 10.004770599999999, 76.31119990000002 10.004688, 76.3107619 10.004565000000003, 76.31047090000001 10.004464, 76.3100622 10.004317)"
SR_04236,"Kochi, Kerala, India",Civil Line Road,primary,10.004317,76.3100622,10.0039033,76.3090592,119.19,1.0008,5.63,,candidate_no_sv_check,"LINESTRING (76.3100622 10.004317, 76.3097383 10.004182299999998, 76.3094198 10.004070699999996, 76.3090592 10.0039033)"
SR_04237,"Kochi, Kerala, India",,residential,9.905313299999996,76.2836453,9.9061516,76.28354140000002,93.44,1.0004,4.26,,candidate_no_sv_check,"LINESTRING (76.2836453 9.905313299999996, 76.2836082 9.9055341, 76.2835842 9.905795399999999, 76.28354140000002 9.9061516)"
SR_04238,"Kochi, Kerala, India",,residential,9.9061516,76.28354140000002,9.905313299999996,76.2836453,93.44,1.0004,4.26,,candidate_no_sv_check,"LINESTRING (76.28354140000002 9.9061516, 76.2835842 9.905795399999999, 76.2836082 9.9055341, 76.2836453 9.905313299999996)"
SR_04239,"Kochi, Kerala, India",,residential,9.919405699999999,76.2739721,9.920105799999998,76.2737033,82.93,1.001,7.64,,candidate_no_sv_check,"LINESTRING (76.2739721 9.919405699999999, 76.2739469 9.919504200000002, 76.2737033 9.920105799999998)"
SR_04240,"Kochi, Kerala, India",,residential,9.919405699999999,76.2739721,9.919311999999998,76.2729983,107.46,1.0017,7.81,,candidate_no_sv_check,"LINESTRING (76.2739721 9.919405699999999, 76.27373490000001 9.91936, 76.2734955 9.9193468, 76.2732876 9.9193303, 76.2731224 9.9193244, 76.2729983 9.919311999999998)"
SR_04241,"Kochi, Kerala, India",Salem - Kochi - Kanyakumari Road,trunk,9.985797199999999,76.3161601,9.986873299999997,76.3159832,120.58,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3161601 9.985797199999999, 76.3159832 9.986873299999997)"
SR_04242,"Kochi, Kerala, India",Kochupally Road,secondary,9.9324258,76.2606347,9.932203200000002,76.2597744,97.49,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2606347 9.9324258, 76.2597744 9.932203200000002)"
SR_04243,"Kochi, Kerala, India",Kochupally Road,secondary,9.9324258,76.2606347,9.932608999999998,76.2614224,88.74,1.0003,2.8,,candidate_no_sv_check,"LINESTRING (76.2606347 9.9324258, 76.2608745 9.932488500000002, 76.2609742 9.9325146, 76.2614224 9.932608999999998)"
SR_04244,"Kochi, Kerala, India",,residential,9.934394999999999,76.2574199,9.935479699999998,76.2572424,121.71,1.0015,6.8,,candidate_no_sv_check,"LINESTRING (76.2574199 9.934394999999999, 76.2574074 9.934433800000003, 76.2573854 9.934537599999999, 76.2573778 9.934613900000002, 76.25735850000001 9.9347575, 76.2573311 9.934863400000001, 76.2573036 9.934994099999997, 76.2572808 9.935182, 76.2572424 9.935479699999998)"
SR_04245,"Kochi, Kerala, India",,residential,9.928255099999996,76.2622239,9.9291588,76.2619102,105.69,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2622239 9.928255099999996, 76.2619102 9.9291588)"
SR_04246,"Kochi, Kerala, India",Pattarupadam Road,residential,9.923784800000002,76.2634985,9.9246199,76.2632278,97.01,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2634985 9.923784800000002, 76.2632278 9.9246199)"
SR_04247,"Kochi, Kerala, India",Pattarupadam Road,residential,9.9246199,76.2632278,9.923784800000002,76.2634985,97.01,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2632278 9.9246199, 76.2634985 9.923784800000002)"
SR_04248,"Kochi, Kerala, India",,residential,9.924255699999998,76.2640328,9.924497500000001,76.2648682,95.51,1.0009,5.89,,candidate_no_sv_check,"LINESTRING (76.2640328 9.924255699999998, 76.2642065 9.924321499999998, 76.2648682 9.924497500000001)"
SR_04249,"Kochi, Kerala, India",Forty Feet Road,secondary,9.924497500000001,76.2648682,9.9253922,76.2645337,105.52,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2648682 9.924497500000001, 76.2645337 9.9253922)"
SR_04250,"Kochi, Kerala, India",,residential,9.924497500000001,76.2648682,9.924255699999998,76.2640328,95.51,1.0009,5.89,,candidate_no_sv_check,"LINESTRING (76.2648682 9.924497500000001, 76.2642065 9.924321499999998, 76.2640328 9.924255699999998)"
SR_04251,"Kochi, Kerala, India",,residential,9.9305499,76.2516452,9.930127300000004,76.2506279,121.02,1.0007,4.57,,candidate_no_sv_check,"LINESTRING (76.2516452 9.9305499, 76.2509276 9.9302324, 76.2506279 9.930127300000004)"
SR_04252,"Kochi, Kerala, India",,residential,9.9194844,76.2575148,9.919674299999999,76.2582645,84.84,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2575148 9.9194844, 76.2582645 9.919674299999999)"
SR_04253,"Kochi, Kerala, India",Pandikudi - Chellanam Road,primary,9.914834299999999,76.2524966,9.9156207,76.2523243,89.0,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2524966 9.914834299999999, 76.2523243 9.9156207)"
SR_04254,"Kochi, Kerala, India",,residential,9.914834299999999,76.2524966,9.915032899999996,76.2532003,80.33,1.0013,5.99,,candidate_no_sv_check,"LINESTRING (76.2524966 9.914834299999999, 76.2527675 9.914892199999999, 76.2532003 9.915032899999996)"
SR_04255,"Kochi, Kerala, India",Pandikudi - Chellanam Road,primary,9.9156207,76.2523243,9.9163762,76.2521587,85.5,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2523243 9.9156207, 76.2521587 9.9163762)"
SR_04256,"Kochi, Kerala, India",Pandikudi - Chellanam Road,primary,9.9156207,76.2523243,9.914834299999999,76.2524966,89.0,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2523243 9.9156207, 76.2524966 9.914834299999999)"
SR_04257,"Kochi, Kerala, India",,residential,9.915032899999996,76.2532003,9.914834299999999,76.2524966,80.33,1.0013,5.99,,candidate_no_sv_check,"LINESTRING (76.2532003 9.915032899999996, 76.2527675 9.914892199999999, 76.2524966 9.914834299999999)"
SR_04258,"Kochi, Kerala, India",,residential,9.930640599999998,76.2644698,9.9314975,76.2641548,100.9,1.0004,2.98,,candidate_no_sv_check,"LINESTRING (76.2644698 9.930640599999998, 76.2643932 9.9308284, 76.2643316 9.930987600000002, 76.2642823 9.931113599999998, 76.2641548 9.9314975)"
SR_04259,"Kochi, Kerala, India",,primary,9.953542900000002,76.3295713,9.951432600000002,76.3308787,274.11,1.0008,5.08,,candidate_no_sv_check,"LINESTRING (76.3295713 9.953542900000002, 76.3297739 9.9532773, 76.3299772 9.952955, 76.3304346 9.952180999999998, 76.3305421 9.9520108, 76.3306451 9.951830399999999, 76.3308787 9.951432600000002)"
SR_04260,"Kochi, Kerala, India",,unclassified,10.0369838,76.2938234,10.0372849,76.29467640000001,99.26,1.0001,2.38,,candidate_no_sv_check,"LINESTRING (76.2938234 10.0369838, 76.2945556 10.037237400000002, 76.29467640000001 10.0372849)"
SR_04261,"Kochi, Kerala, India",,residential,9.943245500000002,76.3342366,9.943477999999999,76.3351385,102.18,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3342366 9.943245500000002, 76.3351385 9.943477999999999)"
SR_04262,"Kochi, Kerala, India",,residential,9.9471554,76.3332468,9.9474936,76.3340811,98.83,1.0001,1.64,,candidate_no_sv_check,"LINESTRING (76.3332468 9.9471554, 76.3333729 9.947203, 76.3340811 9.9474936)"
SR_04263,"Kochi, Kerala, India",,residential,9.946555199999999,76.3326497,9.9467645,76.3334648,92.46,1.0015,6.67,,candidate_no_sv_check,"LINESTRING (76.3326497 9.946555199999999, 76.3332013 9.9466746, 76.3334648 9.9467645)"
SR_04264,"Kochi, Kerala, India",,residential,9.9474936,76.3340811,9.9471554,76.3332468,98.83,1.0001,1.64,,candidate_no_sv_check,"LINESTRING (76.3340811 9.9474936, 76.3333729 9.947203, 76.3332468 9.9471554)"
SR_04265,"Kochi, Kerala, India",,residential,9.950843699999998,76.3317122,9.950135499999998,76.3320152,85.08,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3317122 9.950843699999998, 76.3320152 9.950135499999998)"
SR_04266,"Kochi, Kerala, India",,residential,9.950135499999998,76.3320152,9.950843699999998,76.3317122,85.08,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3320152 9.950135499999998, 76.3317122 9.950843699999998)"
SR_04267,"Kochi, Kerala, India",,trunk,9.950135499999998,76.3320152,9.950618599999999,76.3332368,145.24,1.0072,6.72,,candidate_no_sv_check,"LINESTRING (76.3320152 9.950135499999998, 76.3322495 9.950178699999999, 76.3324776 9.950243099999998, 76.3326594 9.9503182, 76.3329341 9.950468799999998, 76.3331636 9.9505824, 76.3332368 9.950618599999999)"
SR_04268,"Kochi, Kerala, India",Market Road,tertiary,9.974783399999998,76.2807499,9.973721799999996,76.2809837,120.22,1.0004,3.39,,candidate_no_sv_check,"LINESTRING (76.2807499 9.974783399999998, 76.2809031 9.9741607, 76.2809837 9.973721799999996)"
SR_04269,"Kochi, Kerala, India",,residential,10.003645399999998,76.28843720000002,10.0037666,76.2893796,104.17,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.28843720000002 10.003645399999998, 76.2893796 10.0037666)"
SR_04270,"Kochi, Kerala, India",,residential,10.003354499999999,76.2884927,10.002517099999999,76.2887084,95.58,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2884927 10.003354499999999, 76.2887084 10.002517099999999)"
SR_04271,"Kochi, Kerala, India",,living_street,10.0019756,76.2891384,10.002151099999999,76.2898675,82.34,1.0011,5.36,,candidate_no_sv_check,"LINESTRING (76.2891384 10.0019756, 76.2895024 10.0020453, 76.2898675 10.002151099999999)"
SR_04272,"Kochi, Kerala, India",,residential,10.0034882,76.276151,10.003873699999998,76.2772559,128.57,1.0013,6.2,,candidate_no_sv_check,"LINESTRING (76.276151 10.0034882, 76.2764993 10.003624200000003, 76.27691240000001 10.003782700000002, 76.2772559 10.003873699999998)"
SR_04273,"Kochi, Kerala, India",Balabhadra Devi Temple Road,residential,10.0179647,76.2838539,10.0178638,76.2830334,90.66,1.0003,3.37,,candidate_no_sv_check,"LINESTRING (76.2838539 10.0179647, 76.2837883 10.017956099999997, 76.2837583 10.017952199999998, 76.2832192 10.0178783, 76.2830334 10.0178638)"
SR_04274,"Kochi, Kerala, India",,residential,10.0167845,76.2831811,10.0178638,76.2830334,120.55,1.0008,4.87,,candidate_no_sv_check,"LINESTRING (76.2831811 10.0167845, 76.2831085 10.017158299999998, 76.2830334 10.0178638)"
SR_04275,"Kochi, Kerala, India",,residential,10.0167845,76.2831811,10.0170792,76.2846434,163.57,1.0,0.47,,candidate_no_sv_check,"LINESTRING (76.2831811 10.0167845, 76.2834957 10.01685, 76.2846434 10.0170792)"
SR_04276,"Kochi, Kerala, India",,residential,9.99962,76.2906741,9.9993566,76.2897275,107.78,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2906741 9.99962, 76.2897275 9.9993566)"
SR_04277,"Kochi, Kerala, India",,residential,9.9993566,76.2897275,9.99962,76.2906741,107.78,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2897275 9.9993566, 76.2906741 9.99962)"
SR_04278,"Kochi, Kerala, India",,residential,10.020143300000003,76.2723684,10.020419300000002,76.2737431,153.98,1.0015,6.39,,candidate_no_sv_check,"LINESTRING (76.2723684 10.020143300000003, 76.27305860000001 10.020318999999999, 76.2730938 10.020327999999997, 76.2737431 10.020419300000002)"
SR_04279,"Kochi, Kerala, India",,residential,9.975213799999999,76.2984889,9.975042599999998,76.2977522,82.95,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2984889 9.975213799999999, 76.2977522 9.975042599999998)"
SR_04280,"Kochi, Kerala, India",,residential,9.969896400000001,76.2879953,9.970064900000002,76.288729,82.57,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2879953 9.969896400000001, 76.288729 9.970064900000002)"
SR_04281,"Kochi, Kerala, India",,residential,9.964097200000001,76.2902909,9.964835,76.2902432,81.76,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2902909 9.964097200000001, 76.2902432 9.964835)"
SR_04282,"Kochi, Kerala, India",Chalanchery Road,living_street,9.935809700000002,76.2993136,9.936060800000002,76.3003394,115.87,1.0002,2.54,,candidate_no_sv_check,"LINESTRING (76.2993136 9.935809700000002, 76.3000283 9.935974499999999, 76.3003394 9.936060800000002)"
SR_04283,"Kochi, Kerala, India",Chalanchery Road,living_street,9.936060800000002,76.3003394,9.935809700000002,76.2993136,115.87,1.0002,2.54,,candidate_no_sv_check,"LINESTRING (76.3003394 9.936060800000002, 76.3000283 9.935974499999999, 76.2993136 9.935809700000002)"
SR_04284,"Kochi, Kerala, India",,residential,9.959758900000004,76.3047996,9.959917,76.30601,134.04,1.0014,6.5,,candidate_no_sv_check,"LINESTRING (76.3047996 9.959758900000004, 76.3051997 9.959841999999998, 76.30601 9.959917)"
SR_04285,"Kochi, Kerala, India",Lane 2,residential,9.958446999999998,76.3084427,9.9577164,76.3087001,85.58,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3084427 9.958446999999998, 76.3087001 9.9577164)"
SR_04286,"Kochi, Kerala, India",Leo Club Lane,living_street,9.954337699999998,76.3014831,9.954570600000002,76.3023773,101.37,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3014831 9.954337699999998, 76.3023773 9.954570600000002)"
SR_04287,"Kochi, Kerala, India",,residential,9.957067799999999,76.3158741,9.9571946,76.3166231,83.31,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3158741 9.957067799999999, 76.3166231 9.9571946)"
SR_04288,"Kochi, Kerala, India",,residential,9.9618386,76.3137725,9.962088699999997,76.3147942,115.43,1.0005,3.49,,candidate_no_sv_check,"LINESTRING (76.3137725 9.9618386, 76.3142109 9.961961999999998, 76.3147942 9.962088699999997)"
SR_04289,"Kochi, Kerala, India",Lane 10,residential,9.965680599999999,76.3148385,9.965389699999998,76.3139807,99.5,1.0011,4.1,,candidate_no_sv_check,"LINESTRING (76.3148385 9.965680599999999, 76.31464 9.965596, 76.3144255 9.9655221, 76.3139807 9.965389699999998)"
SR_04290,"Kochi, Kerala, India",Sahodaran Ayyappan Road,primary,9.968577200000002,76.3158833,9.968323,76.3145928,144.3,1.0003,3.32,,candidate_no_sv_check,"LINESTRING (76.3158833 9.968577200000002, 76.3155006 9.968517600000002, 76.3152456 9.9684627, 76.3145928 9.968323)"
SR_04291,"Kochi, Kerala, India",,residential,10.0501149,76.2932681,10.050363199999996,76.2939637,81.04,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2932681 10.0501149, 76.2939637 10.050363199999996)"
SR_04292,"Kochi, Kerala, India",,residential,10.050363199999996,76.2939637,10.0501149,76.2932681,81.04,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2939637 10.050363199999996, 76.2932681 10.0501149)"
SR_04293,"Kochi, Kerala, India",,residential,9.934558199999998,76.2866021,9.933652399999996,76.287041,111.13,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2866021 9.934558199999998, 76.287041 9.933652399999996)"
SR_04294,"Kochi, Kerala, India",,residential,9.934558199999998,76.2866021,9.935796299999998,76.2859025,156.95,1.0,0.42,,candidate_no_sv_check,"LINESTRING (76.2866021 9.934558199999998, 76.2862697 9.935141199999997, 76.2859025 9.935796299999998)"
SR_04295,"Kochi, Kerala, India",,residential,9.9385856,76.28629450000001,9.938126999999998,76.285513,99.57,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.28629450000001 9.9385856, 76.285513 9.938126999999998)"
SR_04296,"Kochi, Kerala, India",,residential,9.957953399999997,76.2440321,9.9590447,76.2441956,122.01,1.0,0.09,,candidate_no_sv_check,"LINESTRING (76.2440321 9.957953399999997, 76.244131 9.9586108, 76.2441956 9.9590447)"
SR_04297,"Kochi, Kerala, India",,residential,9.946823700000001,76.243873,9.946866000000002,76.2431422,80.26,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.243873 9.946823700000001, 76.2431422 9.946866000000002)"
SR_04298,"Kochi, Kerala, India",,residential,9.947875499999999,76.2494234,9.9479322,76.2486329,86.96,1.0007,3.58,,candidate_no_sv_check,"LINESTRING (76.2494234 9.947875499999999, 76.2492182 9.947878199999998, 76.2490293 9.947892399999999, 76.2488255 9.9479107, 76.2486329 9.9479322)"
SR_04299,"Kochi, Kerala, India",,residential,9.976881000000002,76.3197417,9.975890499999998,76.3202319,122.05,1.0003,3.04,,candidate_no_sv_check,"LINESTRING (76.3197417 9.976881000000002, 76.3198919 9.976548100000002, 76.3202319 9.975890499999998)"
SR_04300,"Kochi, Kerala, India",,residential,9.9799696,76.3242775,9.979171,76.3243546,88.76,1.0004,5.69,,candidate_no_sv_check,"LINESTRING (76.3242775 9.9799696, 76.3242902 9.9799028, 76.3243546 9.979171)"
SR_04301,"Kochi, Kerala, India",,residential,9.9918377,76.3167967,9.9920757,76.3175018,81.71,1.0006,6.77,,candidate_no_sv_check,"LINESTRING (76.3167967 9.9918377, 76.3171132 9.991948699999998, 76.3174297 9.992059600000001, 76.3175018 9.9920757)"
